date,area,area_type,population,cases,cumulative_cases
1/23/2022,Lassen,County,30065,34,8033
1/24/2022,Lassen,County,30065,49,8082
1/25/2022,Lassen,County,30065,84,8166
1/26/2022,Lassen,County,30065,31,8197
1/27/2022,Lassen,County,30065,40,8237
1/28/2022,Lassen,County,30065,41,8278
1/29/2022,Lassen,County,30065,70,8348
1/30/2022,Lassen,County,30065,21,8369
1/31/2022,Lassen,County,30065,24,8393
2/1/2022,Lassen,County,30065,31,8424
2/2/2022,Lassen,County,30065,18,8442
2/3/2022,Lassen,County,30065,13,8455
2/4/2022,Lassen,County,30065,24,8479
2/5/2022,Lassen,County,30065,23,8502
2/6/2022,Lassen,County,30065,11,8513
2/7/2022,Lassen,County,30065,20,8533
2/8/2022,Lassen,County,30065,18,8551
2/9/2022,Lassen,County,30065,9,8560
2/10/2022,Lassen,County,30065,25,8585
2/11/2022,Lassen,County,30065,14,8599
2/12/2022,Lassen,County,30065,40,8639
2/13/2022,Lassen,County,30065,23,8662
2/14/2022,Lassen,County,30065,26,8688
2/15/2022,Lassen,County,30065,10,8698
2/16/2022,Lassen,County,30065,14,8712
2/17/2022,Lassen,County,30065,33,8745
2/18/2022,Lassen,County,30065,10,8755
2/19/2022,Lassen,County,30065,20,8775
2/20/2022,Lassen,County,30065,12,8787
2/21/2022,Lassen,County,30065,12,8799
2/22/2022,Lassen,County,30065,8,8807
2/23/2022,Lassen,County,30065,4,8811
2/24/2022,Lassen,County,30065,16,8827
2/25/2022,Lassen,County,30065,4,8831
2/26/2022,Lassen,County,30065,3,8834
2/27/2022,Lassen,County,30065,1,8835
2/28/2022,Lassen,County,30065,8,8843
3/1/2022,Lassen,County,30065,57,8900
3/2/2022,Lassen,County,30065,4,8904
3/3/2022,Lassen,County,30065,3,8907
3/4/2022,Lassen,County,30065,8,8915
3/5/2022,Lassen,County,30065,2,8917
3/6/2022,Lassen,County,30065,9,8926
3/7/2022,Lassen,County,30065,13,8939
3/8/2022,Lassen,County,30065,1,8940
3/9/2022,Lassen,County,30065,1,8941
3/10/2022,Lassen,County,30065,0,8941
3/11/2022,Lassen,County,30065,0,8941
3/12/2022,Lassen,County,30065,1,8942
3/13/2022,Lassen,County,30065,1,8943
3/14/2022,Lassen,County,30065,1,8944
3/15/2022,Lassen,County,30065,0,8944
3/16/2022,Lassen,County,30065,2,8946
3/17/2022,Lassen,County,30065,3,8949
3/18/2022,Lassen,County,30065,2,8951
3/19/2022,Lassen,County,30065,1,8952
3/20/2022,Lassen,County,30065,0,8952
3/21/2022,Lassen,County,30065,2,8954
3/22/2022,Lassen,County,30065,1,8955
3/23/2022,Lassen,County,30065,0,8955
3/24/2022,Lassen,County,30065,1,8956
3/25/2022,Lassen,County,30065,1,8957
3/26/2022,Lassen,County,30065,1,8958
3/27/2022,Lassen,County,30065,0,8958
3/28/2022,Lassen,County,30065,0,8958
3/29/2022,Lassen,County,30065,0,8958
3/30/2022,Lassen,County,30065,1,8959
3/31/2022,Lassen,County,30065,0,8959
4/1/2022,Lassen,County,30065,2,8961
4/2/2022,Lassen,County,30065,1,8962
4/3/2022,Lassen,County,30065,0,8962
4/4/2022,Lassen,County,30065,1,8963
4/5/2022,Lassen,County,30065,0,8963
4/6/2022,Lassen,County,30065,0,8963
4/7/2022,Lassen,County,30065,0,8963
4/8/2022,Lassen,County,30065,0,8963
4/9/2022,Lassen,County,30065,0,8963
4/10/2022,Lassen,County,30065,0,8963
4/11/2022,Lassen,County,30065,1,8964
4/12/2022,Lassen,County,30065,0,8964
4/13/2022,Lassen,County,30065,0,8964
4/14/2022,Lassen,County,30065,1,8965
4/15/2022,Lassen,County,30065,0,8965
4/16/2022,Lassen,County,30065,0,8965
4/17/2022,Lassen,County,30065,0,8965
4/18/2022,Lassen,County,30065,0,8965
4/19/2022,Lassen,County,30065,0,8965
4/20/2022,Lassen,County,30065,0,8965
4/21/2022,Lassen,County,30065,0,8965
4/22/2022,Lassen,County,30065,0,8965
4/23/2022,Lassen,County,30065,0,8965
4/24/2022,Lassen,County,30065,0,8965
4/25/2022,Lassen,County,30065,1,8966
4/26/2022,Lassen,County,30065,1,8967
4/27/2022,Lassen,County,30065,5,8972
4/28/2022,Lassen,County,30065,1,8973
4/29/2022,Lassen,County,30065,0,8973
4/30/2022,Lassen,County,30065,1,8974
5/1/2022,Lassen,County,30065,0,8974
5/2/2022,Lassen,County,30065,0,8974
5/3/2022,Lassen,County,30065,2,8976
5/4/2022,Lassen,County,30065,0,8976
5/5/2022,Lassen,County,30065,1,8977
5/6/2022,Lassen,County,30065,0,8977
5/7/2022,Lassen,County,30065,0,8977
5/8/2022,Lassen,County,30065,0,8977
5/9/2022,Lassen,County,30065,4,8981
5/10/2022,Lassen,County,30065,2,8983
5/11/2022,Lassen,County,30065,5,8988
5/12/2022,Lassen,County,30065,1,8989
5/13/2022,Lassen,County,30065,1,8990
5/14/2022,Lassen,County,30065,1,8991
5/15/2022,Lassen,County,30065,2,8993
5/16/2022,Lassen,County,30065,9,9002
5/17/2022,Lassen,County,30065,5,9007
5/18/2022,Lassen,County,30065,5,9012
5/19/2022,Lassen,County,30065,6,9018
5/20/2022,Lassen,County,30065,4,9022
5/21/2022,Lassen,County,30065,2,9024
5/22/2022,Lassen,County,30065,3,9027
5/23/2022,Lassen,County,30065,16,9043
5/24/2022,Lassen,County,30065,8,9051
5/25/2022,Lassen,County,30065,13,9064
5/26/2022,Lassen,County,30065,7,9071
5/27/2022,Lassen,County,30065,9,9080
5/28/2022,Lassen,County,30065,4,9084
5/29/2022,Lassen,County,30065,5,9089
5/30/2022,Lassen,County,30065,4,9093
5/31/2022,Lassen,County,30065,16,9109
6/1/2022,Lassen,County,30065,12,9121
6/2/2022,Lassen,County,30065,14,9135
6/3/2022,Lassen,County,30065,11,9146
6/4/2022,Lassen,County,30065,5,9151
6/5/2022,Lassen,County,30065,5,9156
6/6/2022,Lassen,County,30065,8,9164
6/7/2022,Lassen,County,30065,10,9174
6/8/2022,Lassen,County,30065,9,9183
6/9/2022,Lassen,County,30065,13,9196
6/10/2022,Lassen,County,30065,19,9215
6/11/2022,Lassen,County,30065,3,9218
6/12/2022,Lassen,County,30065,4,9222
6/13/2022,Lassen,County,30065,18,9240
6/14/2022,Lassen,County,30065,8,9248
6/15/2022,Lassen,County,30065,6,9254
6/16/2022,Lassen,County,30065,4,9258
6/17/2022,Lassen,County,30065,7,9265
6/18/2022,Lassen,County,30065,1,9266
6/19/2022,Lassen,County,30065,4,9270
6/20/2022,Lassen,County,30065,13,9283
6/21/2022,Lassen,County,30065,5,9288
6/22/2022,Lassen,County,30065,10,9298
6/23/2022,Lassen,County,30065,8,9306
6/24/2022,Lassen,County,30065,10,9316
6/25/2022,Lassen,County,30065,3,9319
6/26/2022,Lassen,County,30065,6,9325
6/27/2022,Lassen,County,30065,9,9334
6/28/2022,Lassen,County,30065,9,9343
6/29/2022,Lassen,County,30065,7,9350
6/30/2022,Lassen,County,30065,5,9355
7/1/2022,Lassen,County,30065,3,9358
7/2/2022,Lassen,County,30065,3,9361
7/3/2022,Lassen,County,30065,1,9362
7/4/2022,Lassen,County,30065,3,9365
7/5/2022,Lassen,County,30065,8,9373
7/6/2022,Lassen,County,30065,11,9384
7/7/2022,Lassen,County,30065,18,9402
7/8/2022,Lassen,County,30065,1,9403
7/9/2022,Lassen,County,30065,6,9409
7/10/2022,Lassen,County,30065,1,9410
7/11/2022,Lassen,County,30065,15,9425
7/12/2022,Lassen,County,30065,7,9432
7/13/2022,Lassen,County,30065,14,9446
7/14/2022,Lassen,County,30065,22,9468
7/15/2022,Lassen,County,30065,5,9473
7/16/2022,Lassen,County,30065,2,9475
7/17/2022,Lassen,County,30065,2,9477
7/18/2022,Lassen,County,30065,26,9503
7/19/2022,Lassen,County,30065,4,9507
7/20/2022,Lassen,County,30065,8,9515
7/21/2022,Lassen,County,30065,9,9524
7/22/2022,Lassen,County,30065,3,9527
7/23/2022,Lassen,County,30065,0,9527
7/24/2022,Lassen,County,30065,2,9529
7/25/2022,Lassen,County,30065,27,9556
7/26/2022,Lassen,County,30065,7,9563
7/27/2022,Lassen,County,30065,3,9566
7/28/2022,Lassen,County,30065,5,9571
7/29/2022,Lassen,County,30065,5,9576
7/30/2022,Lassen,County,30065,2,9578
7/31/2022,Lassen,County,30065,1,9579
8/1/2022,Lassen,County,30065,80,9659
8/2/2022,Lassen,County,30065,20,9679
8/3/2022,Lassen,County,30065,3,9682
8/4/2022,Lassen,County,30065,3,9685
8/5/2022,Lassen,County,30065,5,9690
8/6/2022,Lassen,County,30065,12,9702
8/7/2022,Lassen,County,30065,33,9735
8/8/2022,Lassen,County,30065,56,9791
8/9/2022,Lassen,County,30065,13,9804
8/10/2022,Lassen,County,30065,6,9810
8/11/2022,Lassen,County,30065,7,9817
8/12/2022,Lassen,County,30065,5,9822
8/13/2022,Lassen,County,30065,2,9824
8/14/2022,Lassen,County,30065,6,9830
8/15/2022,Lassen,County,30065,20,9850
8/16/2022,Lassen,County,30065,1,9851
8/17/2022,Lassen,County,30065,13,9864
8/18/2022,Lassen,County,30065,9,9873
8/19/2022,Lassen,County,30065,1,9874
8/20/2022,Lassen,County,30065,3,9877
8/21/2022,Lassen,County,30065,3,9880
8/22/2022,Lassen,County,30065,7,9887
8/23/2022,Lassen,County,30065,2,9889
8/24/2022,Lassen,County,30065,4,9893
8/25/2022,Lassen,County,30065,3,9896
8/26/2022,Lassen,County,30065,1,9897
8/27/2022,Lassen,County,30065,2,9899
8/28/2022,Lassen,County,30065,4,9903
8/29/2022,Lassen,County,30065,12,9915
8/30/2022,Lassen,County,30065,6,9921
8/31/2022,Lassen,County,30065,4,9925
9/1/2022,Lassen,County,30065,5,9930
9/2/2022,Lassen,County,30065,0,9930
9/3/2022,Lassen,County,30065,1,9931
9/4/2022,Lassen,County,30065,0,9931
9/5/2022,Lassen,County,30065,3,9934
9/6/2022,Lassen,County,30065,9,9943
9/7/2022,Lassen,County,30065,3,9946
9/8/2022,Lassen,County,30065,0,9946
9/9/2022,Lassen,County,30065,1,9947
9/10/2022,Lassen,County,30065,0,9947
9/11/2022,Lassen,County,30065,1,9948
9/12/2022,Lassen,County,30065,6,9954
9/13/2022,Lassen,County,30065,1,9955
9/14/2022,Lassen,County,30065,0,9955
9/15/2022,Lassen,County,30065,0,9955
9/16/2022,Lassen,County,30065,1,9956
9/17/2022,Lassen,County,30065,1,9957
9/18/2022,Lassen,County,30065,0,9957
9/19/2022,Lassen,County,30065,4,9961
9/20/2022,Lassen,County,30065,5,9966
9/21/2022,Lassen,County,30065,3,9969
9/22/2022,Lassen,County,30065,0,9969
9/23/2022,Lassen,County,30065,1,9970
9/24/2022,Lassen,County,30065,2,9972
9/25/2022,Lassen,County,30065,1,9973
9/26/2022,Lassen,County,30065,1,9974
9/27/2022,Lassen,County,30065,0,9974
9/28/2022,Lassen,County,30065,2,9976
9/29/2022,Lassen,County,30065,1,9977
9/30/2022,Lassen,County,30065,1,9978
10/1/2022,Lassen,County,30065,0,9978
10/2/2022,Lassen,County,30065,2,9980
10/3/2022,Lassen,County,30065,1,9981
10/4/2022,Lassen,County,30065,2,9983
10/5/2022,Lassen,County,30065,1,9984
10/6/2022,Lassen,County,30065,0,9984
10/7/2022,Lassen,County,30065,0,9984
10/8/2022,Lassen,County,30065,0,9984
10/9/2022,Lassen,County,30065,0,9984
10/10/2022,Lassen,County,30065,0,9984
10/11/2022,Lassen,County,30065,0,9984
10/12/2022,Lassen,County,30065,1,9985
10/13/2022,Lassen,County,30065,3,9988
10/14/2022,Lassen,County,30065,1,9989
10/15/2022,Lassen,County,30065,0,9989
10/16/2022,Lassen,County,30065,1,9990
10/17/2022,Lassen,County,30065,1,9991
10/18/2022,Lassen,County,30065,2,9993
10/19/2022,Lassen,County,30065,3,9996
10/20/2022,Lassen,County,30065,3,9999
10/21/2022,Lassen,County,30065,3,10002
10/22/2022,Lassen,County,30065,2,10004
10/23/2022,Lassen,County,30065,0,10004
10/24/2022,Lassen,County,30065,3,10007
10/25/2022,Lassen,County,30065,0,10007
10/26/2022,Lassen,County,30065,7,10014
10/27/2022,Lassen,County,30065,5,10019
10/28/2022,Lassen,County,30065,2,10021
10/29/2022,Lassen,County,30065,0,10021
10/30/2022,Lassen,County,30065,0,10021
10/31/2022,Lassen,County,30065,5,10026
11/1/2022,Lassen,County,30065,1,10027
11/2/2022,Lassen,County,30065,2,10029
11/3/2022,Lassen,County,30065,2,10031
11/4/2022,Lassen,County,30065,3,10034
11/5/2022,Lassen,County,30065,1,10035
11/6/2022,Lassen,County,30065,0,10035
11/7/2022,Lassen,County,30065,1,10036
11/8/2022,Lassen,County,30065,4,10040
11/9/2022,Lassen,County,30065,2,10042
11/10/2022,Lassen,County,30065,3,10045
11/11/2022,Lassen,County,30065,3,10048
11/12/2022,Lassen,County,30065,2,10050
11/13/2022,Lassen,County,30065,5,10055
11/14/2022,Lassen,County,30065,16,10071
11/15/2022,Lassen,County,30065,14,10085
11/16/2022,Lassen,County,30065,7,10092
11/17/2022,Lassen,County,30065,4,10096
11/18/2022,Lassen,County,30065,7,10103
11/19/2022,Lassen,County,30065,0,10103
11/20/2022,Lassen,County,30065,1,10104
11/21/2022,Lassen,County,30065,1,10105
11/22/2022,Lassen,County,30065,4,10109
11/23/2022,Lassen,County,30065,7,10116
11/24/2022,Lassen,County,30065,4,10120
11/25/2022,Lassen,County,30065,4,10124
11/26/2022,Lassen,County,30065,0,10124
11/27/2022,Lassen,County,30065,1,10125
11/28/2022,Lassen,County,30065,7,10132
11/29/2022,Lassen,County,30065,1,10133
11/30/2022,Lassen,County,30065,3,10136
12/1/2022,Lassen,County,30065,2,10138
12/2/2022,Lassen,County,30065,2,10140
12/3/2022,Lassen,County,30065,1,10141
12/4/2022,Lassen,County,30065,2,10143
12/5/2022,Lassen,County,30065,3,10146
12/6/2022,Lassen,County,30065,5,10151
12/7/2022,Lassen,County,30065,2,10153
12/8/2022,Lassen,County,30065,1,10154
12/9/2022,Lassen,County,30065,2,10156
12/10/2022,Lassen,County,30065,1,10157
12/11/2022,Lassen,County,30065,1,10158
12/12/2022,Lassen,County,30065,3,10161
12/13/2022,Lassen,County,30065,0,10161
12/14/2022,Lassen,County,30065,0,10161
12/15/2022,Lassen,County,30065,1,10162
12/16/2022,Lassen,County,30065,2,10164
12/17/2022,Lassen,County,30065,3,10167
12/18/2022,Lassen,County,30065,0,10167
12/19/2022,Lassen,County,30065,2,10169
12/20/2022,Lassen,County,30065,6,10175
12/21/2022,Lassen,County,30065,6,10181
12/22/2022,Lassen,County,30065,6,10187
12/23/2022,Lassen,County,30065,3,10190
12/24/2022,Lassen,County,30065,2,10192
12/25/2022,Lassen,County,30065,2,10194
12/26/2022,Lassen,County,30065,2,10196
12/27/2022,Lassen,County,30065,3,10199
12/28/2022,Lassen,County,30065,4,10203
12/29/2022,Lassen,County,30065,0,10203
12/30/2022,Lassen,County,30065,3,10206
12/31/2022,Lassen,County,30065,1,10207
1/1/2023,Lassen,County,30065,1,10208
1/2/2023,Lassen,County,30065,1,10209
1/3/2023,Lassen,County,30065,3,10212
1/4/2023,Lassen,County,30065,3,10215
1/5/2023,Lassen,County,30065,4,10219
1/6/2023,Lassen,County,30065,2,10221
1/7/2023,Lassen,County,30065,3,10224
1/8/2023,Lassen,County,30065,2,10226
1/9/2023,Lassen,County,30065,2,10228
1/10/2023,Lassen,County,30065,1,10229
1/11/2023,Lassen,County,30065,3,10232
1/12/2023,Lassen,County,30065,0,10232
1/13/2023,Lassen,County,30065,1,10233
1/14/2023,Lassen,County,30065,0,10233
1/15/2023,Lassen,County,30065,0,10233
1/16/2023,Lassen,County,30065,1,10234
1/17/2023,Lassen,County,30065,2,10236
1/18/2023,Lassen,County,30065,2,10238
1/19/2023,Lassen,County,30065,0,10238
1/20/2023,Lassen,County,30065,0,10238
1/21/2023,Lassen,County,30065,0,10238
1/22/2023,Lassen,County,30065,0,10238
1/23/2023,Lassen,County,30065,1,10239
1/24/2023,Lassen,County,30065,1,10240
1/25/2023,Lassen,County,30065,2,10242
1/26/2023,Lassen,County,30065,0,10242
1/27/2023,Lassen,County,30065,1,10243
1/28/2023,Lassen,County,30065,0,10243
1/29/2023,Lassen,County,30065,0,10243
1/30/2023,Lassen,County,30065,0,10243
1/31/2023,Lassen,County,30065,0,10243
2/1/2023,Lassen,County,30065,0,10243
2/2/2023,Lassen,County,30065,0,10243
2/3/2023,Lassen,County,30065,3,10246
2/4/2023,Lassen,County,30065,1,10247
2/5/2023,Lassen,County,30065,0,10247
2/6/2023,Lassen,County,30065,2,10249
2/7/2023,Lassen,County,30065,0,10249
2/8/2023,Lassen,County,30065,1,10250
2/9/2023,Lassen,County,30065,1,10251
2/10/2023,Lassen,County,30065,1,10252
2/11/2023,Lassen,County,30065,1,10253
2/12/2023,Lassen,County,30065,1,10254
2/13/2023,Lassen,County,30065,0,10254
2/14/2023,Lassen,County,30065,0,10254
2/15/2023,Lassen,County,30065,0,10254
2/16/2023,Lassen,County,30065,1,10255
2/17/2023,Lassen,County,30065,0,10255
2/18/2023,Lassen,County,30065,0,10255
2/19/2023,Lassen,County,30065,0,10255
2/20/2023,Lassen,County,30065,0,10255
2/21/2023,Lassen,County,30065,0,10255
2/22/2023,Lassen,County,30065,2,10257
2/23/2023,Lassen,County,30065,0,10257
2/24/2023,Lassen,County,30065,0,10257
2/25/2023,Lassen,County,30065,0,10257
2/26/2023,Lassen,County,30065,0,10257
2/27/2023,Lassen,County,30065,1,10258
2/28/2023,Lassen,County,30065,0,10258
3/1/2023,Lassen,County,30065,0,10258
3/2/2023,Lassen,County,30065,1,10259
3/3/2023,Lassen,County,30065,1,10260
3/4/2023,Lassen,County,30065,1,10261
3/5/2023,Lassen,County,30065,0,10261
3/6/2023,Lassen,County,30065,1,10262
3/7/2023,Lassen,County,30065,1,10263
3/8/2023,Lassen,County,30065,0,10263
3/9/2023,Lassen,County,30065,1,10264
3/10/2023,Lassen,County,30065,0,10264
3/11/2023,Lassen,County,30065,2,10266
3/12/2023,Lassen,County,30065,0,10266
3/13/2023,Lassen,County,30065,2,10268
3/14/2023,Lassen,County,30065,0,10268
3/15/2023,Lassen,County,30065,2,10270
3/16/2023,Lassen,County,30065,2,10272
3/17/2023,Lassen,County,30065,0,10272
3/18/2023,Lassen,County,30065,0,10272
3/19/2023,Lassen,County,30065,0,10272
3/20/2023,Lassen,County,30065,0,10272
3/21/2023,Lassen,County,30065,1,10273
3/22/2023,Lassen,County,30065,3,10276
3/23/2023,Lassen,County,30065,1,10277
3/24/2023,Lassen,County,30065,1,10278
3/25/2023,Lassen,County,30065,0,10278
3/26/2023,Lassen,County,30065,0,10278
3/27/2023,Lassen,County,30065,1,10279
3/28/2023,Lassen,County,30065,1,10280
3/29/2023,Lassen,County,30065,2,10282
3/30/2023,Lassen,County,30065,0,10282
3/31/2023,Lassen,County,30065,0,10282
4/1/2023,Lassen,County,30065,0,10282
4/2/2023,Lassen,County,30065,0,10282
4/3/2023,Lassen,County,30065,0,10282
4/4/2023,Lassen,County,30065,0,10282
4/5/2023,Lassen,County,30065,0,10282
4/6/2023,Lassen,County,30065,0,10282
4/7/2023,Lassen,County,30065,0,10282
4/8/2023,Lassen,County,30065,0,10282
4/9/2023,Lassen,County,30065,0,10282
4/10/2023,Lassen,County,30065,0,10282
4/11/2023,Lassen,County,30065,1,10283
4/12/2023,Lassen,County,30065,1,10284
4/13/2023,Lassen,County,30065,0,10284
4/14/2023,Lassen,County,30065,0,10284
4/15/2023,Lassen,County,30065,0,10284
4/16/2023,Lassen,County,30065,0,10284
4/17/2023,Lassen,County,30065,1,10285
4/18/2023,Lassen,County,30065,0,10285
4/19/2023,Lassen,County,30065,0,10285
4/20/2023,Lassen,County,30065,0,10285
4/21/2023,Lassen,County,30065,0,10285
4/22/2023,Lassen,County,30065,0,10285
4/23/2023,Lassen,County,30065,0,10285
4/24/2023,Lassen,County,30065,0,10285
4/25/2023,Lassen,County,30065,2,10287
4/26/2023,Lassen,County,30065,0,10287
4/27/2023,Lassen,County,30065,0,10287
4/28/2023,Lassen,County,30065,0,10287
4/29/2023,Lassen,County,30065,0,10287
4/30/2023,Lassen,County,30065,0,10287
5/1/2023,Lassen,County,30065,1,10288
5/2/2023,Lassen,County,30065,3,10291
5/3/2023,Lassen,County,30065,3,10294
5/4/2023,Lassen,County,30065,0,10294
5/5/2023,Lassen,County,30065,0,10294
5/6/2023,Lassen,County,30065,0,10294
5/7/2023,Lassen,County,30065,1,10295
5/8/2023,Lassen,County,30065,0,10295
5/9/2023,Lassen,County,30065,0,10295
5/10/2023,Lassen,County,30065,0,10295
5/11/2023,Lassen,County,30065,3,10298
5/12/2023,Lassen,County,30065,1,10299
5/13/2023,Lassen,County,30065,0,10299
5/14/2023,Lassen,County,30065,0,10299
5/15/2023,Lassen,County,30065,2,10301
5/16/2023,Lassen,County,30065,2,10303
5/17/2023,Lassen,County,30065,1,10304
5/18/2023,Lassen,County,30065,0,10304
5/19/2023,Lassen,County,30065,1,10305
5/20/2023,Lassen,County,30065,0,10305
5/21/2023,Lassen,County,30065,3,10308
5/22/2023,Lassen,County,30065,1,10309
5/23/2023,Lassen,County,30065,0,10309
5/24/2023,Lassen,County,30065,0,10309
5/25/2023,Lassen,County,30065,0,10309
5/26/2023,Lassen,County,30065,0,10309
5/27/2023,Lassen,County,30065,0,10309
5/28/2023,Lassen,County,30065,0,10309
5/29/2023,Lassen,County,30065,0,10309
5/30/2023,Lassen,County,30065,1,10310
5/31/2023,Lassen,County,30065,0,10310
6/1/2023,Lassen,County,30065,0,10310
6/2/2023,Lassen,County,30065,0,10310
6/3/2023,Lassen,County,30065,0,10310
6/4/2023,Lassen,County,30065,0,10310
6/5/2023,Lassen,County,30065,0,10310
6/6/2023,Lassen,County,30065,0,10310
6/7/2023,Lassen,County,30065,1,10311
6/8/2023,Lassen,County,30065,0,10311
6/9/2023,Lassen,County,30065,0,10311
6/10/2023,Lassen,County,30065,0,10311
6/11/2023,Lassen,County,30065,0,10311
6/12/2023,Lassen,County,30065,0,10311
6/13/2023,Lassen,County,30065,1,10312
6/14/2023,Lassen,County,30065,0,10312
6/15/2023,Lassen,County,30065,0,10312
6/16/2023,Lassen,County,30065,0,10312
6/17/2023,Lassen,County,30065,0,10312
6/18/2023,Lassen,County,30065,0,10312
6/19/2023,Lassen,County,30065,0,10312
6/20/2023,Lassen,County,30065,0,10312
6/21/2023,Lassen,County,30065,0,10312
6/22/2023,Lassen,County,30065,0,10312
6/23/2023,Lassen,County,30065,0,10312
6/24/2023,Lassen,County,30065,0,10312
6/25/2023,Lassen,County,30065,0,10312
6/26/2023,Lassen,County,30065,0,10312
6/27/2023,Lassen,County,30065,0,10312
6/28/2023,Lassen,County,30065,0,10312
6/29/2023,Lassen,County,30065,0,10312
6/30/2023,Lassen,County,30065,0,10312
7/1/2023,Lassen,County,30065,0,10312
7/2/2023,Lassen,County,30065,0,10312
7/3/2023,Lassen,County,30065,0,10312
7/4/2023,Lassen,County,30065,0,10312
7/5/2023,Lassen,County,30065,1,10313
7/6/2023,Lassen,County,30065,1,10314
7/7/2023,Lassen,County,30065,0,10314
7/8/2023,Lassen,County,30065,0,10314
7/9/2023,Lassen,County,30065,0,10314
7/10/2023,Lassen,County,30065,0,10314
7/11/2023,Lassen,County,30065,0,10314
7/12/2023,Lassen,County,30065,0,10314
7/13/2023,Lassen,County,30065,0,10314
